estimator,estimator__criterion,estimator__splitter,estimator__n_neighbors,estimator__p,estimator__weights,estimator__n_estimators,estimator__C,estimator__l1_ratio,estimator__gamma,estimator__kernel,std,neg_log_loss
"LogisticRegression(random_state=0, solver='newton-cg')",,,,,,,0.1,,,,0.14873825282210418,-0.3904169462794632
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.1,0.1,,,0.13455601300657039,-0.39056064194183626
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.1,0.7000000000000001,,,0.12075423413197585,-0.3908433356591187
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.1,0.8,,,0.11952680440167539,-0.3928586031011979
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,1.0,0.9,,,0.13990426326228483,-0.39396078236064025
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,1.0,0.8,,,0.14022178272198302,-0.3942826643264687
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,1.0,0.7000000000000001,,,0.1405417056525478,-0.3946271376727273
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.1,0.9,,,0.1178562074702748,-0.39479113047772885
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,1.0,0.6,,,0.14086775029278015,-0.39498652957605074
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,1.0,0.5,,,0.14120709901908474,-0.3953733146751301
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,1.0,0.4,,,0.1415881150785423,-0.3957975112565534
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,1.0,0.30000000000000004,,,0.14198054093249748,-0.3962424559994073
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,1.0,0.2,,,0.14238141476740884,-0.39671676013019325
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,1.0,0.1,,,0.14279505331806444,-0.3972124252837627
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,10.0,0.9,,,0.14338852867010762,-0.3976772110476955
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,10.0,0.8,,,0.1434319188824372,-0.39772933825811546
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,10.0,0.7000000000000001,,,0.14347574493080942,-0.3977816117543328
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,10.0,0.6,,,0.1435197438544929,-0.3978341516420047
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,10.0,0.5,,,0.14356400329878538,-0.3978869894781427
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,10.0,0.4,,,0.14360844783748924,-0.39794005284285694
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,10.0,0.30000000000000004,,,0.14365306331035615,-0.3979932066693956
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,10.0,0.2,,,0.14369784241601874,-0.39804640233495703
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,10.0,0.1,,,0.14374282481371004,-0.3980995332812001
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,100.0,0.9,,,0.14380287383233603,-0.3981472711959858
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,100.0,0.8,,,0.14380738932908893,-0.3981525918640725
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,100.0,0.7000000000000001,,,0.14381190437363087,-0.39815791328749006
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,100.0,0.6,,,0.14381642165947583,-0.3981632343444244
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,100.0,0.5,,,0.14382093939043483,-0.3981685558395589
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,100.0,0.4,,,0.14382545821981355,-0.39817387884398786
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,100.0,0.30000000000000004,,,0.14382997730433533,-0.39817920149867914
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,100.0,0.2,,,0.14383449733627715,-0.3981845248499809
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,100.0,0.1,,,0.14383901791266798,-0.3981898477709026
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,1000.0,0.9,,,0.14384502848917832,-0.39819463327456955
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,1000.0,0.8,,,0.143845480641839,-0.39819516573018576
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,1000.0,0.7000000000000001,,,0.14384593276738725,-0.39819569813891886
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,1000.0,0.6,,,0.14384638489764653,-0.39819623054612746
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,1000.0,0.5,,,0.1438468370397484,-0.39819676295068945
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,1000.0,0.4,,,0.14384728919659762,-0.39819729536658954
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,1000.0,0.30000000000000004,,,0.14384774136076037,-0.3981978277732691
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,1000.0,0.2,,,0.14384819353151035,-0.3981983601938583
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,1000.0,0.1,,,0.1438486457057277,-0.3981988926237275
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.01,0.1,,,0.09163499293130063,-0.4071166092898994
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.01,0.2,,,0.06841986560798263,-0.43133611113311365
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.01,0.30000000000000004,,,0.04380973621945574,-0.4622779329209516
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.01,0.4,,,0.029193487636869325,-0.4881136210097773
"SVC(probability=True, random_state=0)",,,,,,,1000.0,,scale,poly,0.07483232124854917,-0.49163625144021383
"SVC(probability=True, random_state=0)",,,,,,,0.01,,auto,poly,0.07668867272595005,-0.49255341232468214
"SVC(probability=True, random_state=0)",,,,,,,10.0,,auto,poly,0.07706276192324496,-0.4929467708292746
"SVC(probability=True, random_state=0)",,,,,,,100.0,,auto,poly,0.07706276192324496,-0.4929467708292746
"SVC(probability=True, random_state=0)",,,,,,,1000.0,,auto,poly,0.07706276192324496,-0.4929467708292746
"SVC(probability=True, random_state=0)",,,,,,,1.0,,auto,poly,0.07706276192324496,-0.4929467708292746
"SVC(probability=True, random_state=0)",,,,,,,0.1,,auto,poly,0.07706276192324496,-0.4929467708292746
"SVC(probability=True, random_state=0)",,,,,,,0.001,,auto,poly,0.07280266628616712,-0.49427689089283666
"SVC(probability=True, random_state=0)",,,,,,,100.0,,scale,poly,0.07357532489845446,-0.4981227987996202
"SVC(probability=True, random_state=0)",,,,,,,1.0,,scale,sigmoid,0.05923056338390616,-0.49912529121656624
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.01,0.5,,,0.02522450879235156,-0.5072982392391947
"LogisticRegression(random_state=0, solver='newton-cg')",,,,,,,0.001,,,,0.030501129878277456,-0.5168530690814479
"SVC(probability=True, random_state=0)",,,,,,,10.0,,scale,poly,0.08512858947714583,-0.521691636304406
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.01,0.6,,,0.02332926171286726,-0.5275240326884593
"LogisticRegression(penalty='l1', random_state=0, solver='liblinear')",,,,,,,0.1,,,,0.06337778345052056,-0.5280873768864753
"SVC(probability=True, random_state=0)",,,,,,,0.1,,scale,rbf,0.0808248234564071,-0.5410803889039939
"LogisticRegression(random_state=0, solver='newton-cg')",,,,,,,1.0,,,,0.26111480527079867,-0.5459084503016899
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.01,0.7000000000000001,,,0.023207705175221326,-0.5476575642178261
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.01,0.8,,,0.022831945557330716,-0.5685871277618284
"SVC(probability=True, random_state=0)",,,,,,,0.1,,scale,sigmoid,0.04572258991817534,-0.5819759282843451
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.01,0.9,,,0.022363969000972532,-0.5895271073807595
"LogisticRegression(penalty='l1', random_state=0, solver='liblinear')",,,,,,,1.0,,,,0.20613950698043915,-0.5895668666742353
RandomForestClassifier(random_state=0),gini,,,,,500.0,,,,,0.04897894794122673,-0.6090468832252715
RandomForestClassifier(random_state=0),entropy,,,,,500.0,,,,,0.04309734475570554,-0.6104567818417994
"SVC(probability=True, random_state=0)",,,,,,,10.0,,scale,sigmoid,0.1087335000737447,-0.6147390126817879
RandomForestClassifier(random_state=0),gini,,,,,100.0,,,,,0.05153043510920969,-0.6216435947189028
RandomForestClassifier(random_state=0),entropy,,,,,100.0,,,,,0.08086378745737957,-0.6578341443022657
RandomForestClassifier(random_state=0),entropy,,,,,50.0,,,,,0.12068088986217297,-0.7098973857533277
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.001,0.1,,,0.027410023883322938,-0.7517056219646352
"SVC(probability=True, random_state=0)",,,,,,,1.0,,scale,poly,0.12715795306323174,-0.7627074141506718
"SVC(probability=True, random_state=0)",,,,,,,100.0,,scale,sigmoid,0.18585799757782587,-0.8230897598681663
"LogisticRegression(random_state=0, solver='newton-cg')",,,,,,,10.0,,,,0.35895065749622074,-0.8399694711185376
RandomForestClassifier(random_state=0),gini,,,,,50.0,,,,,0.1699881095863142,-0.8453357692668415
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.001,0.2,,,0.0331186209027306,-0.9204203576775333
"SVC(probability=True, random_state=0)",,,,,,,1000.0,,scale,sigmoid,0.2143348759996002,-0.958131975577178
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.001,0.30000000000000004,,,0.03284896115972468,-1.077164095127499
"LogisticRegression(penalty='l1', random_state=0, solver='liblinear')",,,,,,,10.0,,,,0.48856132610863634,-1.0894533487189988
"LogisticRegression(random_state=0, solver='newton-cg')",,,,,,,100.0,,,,0.4909429816987263,-1.1685657686349853
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.001,0.4,,,0.02286820927984499,-1.2161798031386573
"LogisticRegression(penalty='l1', random_state=0, solver='liblinear')",,,,,,,0.01,,,,0.02461159363549409,-1.2878078334411853
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.001,0.5,,,0.015145632345841535,-1.3455367732702066
"SVC(probability=True, random_state=0)",,,,,,,0.01,,auto,sigmoid,0.07982747192315502,-1.3709771132120072
"LogisticRegression(penalty='l1', random_state=0, solver='liblinear')",,,,,,,100.0,,,,0.6509161747354542,-1.4296618325811639
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.001,0.6,,,0.019206082290630533,-1.4693471127403697
"SVC(probability=True, random_state=0)",,,,,,,0.1,,scale,poly,0.08769867001575275,-1.473840276701335
"LogisticRegression(random_state=0, solver='newton-cg')",,,,,,,1000.0,,,,0.5902509750037528,-1.5131283526357717
RandomForestClassifier(random_state=0),entropy,,,,,10.0,,,,,0.4675269433048464,-1.5549183371525173
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.001,0.7000000000000001,,,0.026719427697971067,-1.5872865163296879
"LogisticRegression(penalty='l1', random_state=0, solver='liblinear')",,,,,,,1000.0,,,,0.587126985285903,-1.6595122457588751
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.001,0.8,,,0.027800407383078336,-1.6926135775274154
"LogisticRegression(penalty='elasticnet', random_state=0, solver='saga')",,,,,,,0.001,0.9,,,0.025438277012017788,-1.7827035714416108
RandomForestClassifier(random_state=0),gini,,,,,10.0,,,,,0.4923139582713802,-1.8096488576918055
"SVC(probability=True, random_state=0)",,,,,,,1.0,,auto,rbf,0.06021400737845529,-1.860364080333957
"SVC(probability=True, random_state=0)",,,,,,,0.1,,auto,sigmoid,0.05116264070649135,-1.8764899598804863
"SVC(probability=True, random_state=0)",,,,,,,100.0,,auto,rbf,0.061998935473075896,-1.88045883960744
"SVC(probability=True, random_state=0)",,,,,,,1000.0,,auto,rbf,0.061998935473075896,-1.88045883960744
"SVC(probability=True, random_state=0)",,,,,,,10.0,,auto,rbf,0.061998935473075896,-1.88045883960744
"SVC(probability=True, random_state=0)",,,,,,,1.0,,auto,sigmoid,0.044550150520273606,-1.9224078662494073
"SVC(probability=True, random_state=0)",,,,,,,10.0,,auto,sigmoid,0.03845562997085637,-1.9452082431803936
"SVC(probability=True, random_state=0)",,,,,,,100.0,,auto,sigmoid,0.04255112418988925,-1.9458043134493164
"SVC(probability=True, random_state=0)",,,,,,,1000.0,,auto,sigmoid,0.042392099035116905,-1.947756157267552
"SVC(probability=True, random_state=0)",,,,,,,0.01,,scale,sigmoid,0.03134227921565736,-2.0285701529474602
"SVC(probability=True, random_state=0)",,,,,,,0.01,,scale,rbf,0.023547572151170627,-2.1026662047787466
"SVC(probability=True, random_state=0)",,,,,,,0.01,,scale,poly,0.034390835502744826,-2.1817548695414395
"SVC(probability=True, random_state=0)",,,,,,,0.1,,auto,rbf,0.03919535219760369,-2.249556517043801
KNeighborsClassifier(),,,13.0,2.0,distance,,,,,,0.6605780095034954,-2.2970122112034166
KNeighborsClassifier(),,,13.0,2.0,uniform,,,,,,0.6636675984503405,-2.3110324750864613
"SVC(probability=True, random_state=0)",,,,,,,0.001,,scale,poly,0.026396451442324356,-2.315378543829767
"LogisticRegression(penalty='l1', random_state=0, solver='liblinear')",,,,,,,0.001,,,,0.013924241769928973,-2.351872349924965
KNeighborsClassifier(),,,13.0,1.0,distance,,,,,,0.42971570915469537,-2.411304408870815
KNeighborsClassifier(),,,13.0,1.0,uniform,,,,,,0.42839303951746205,-2.423938538991079
KNeighborsClassifier(),,,13.0,3.0,distance,,,,,,0.6797235453023855,-2.5850689034875187
"SVC(probability=True, random_state=0)",,,,,,,0.001,,auto,sigmoid,0.0029333070357226996,-2.5981676291932785
KNeighborsClassifier(),,,13.0,3.0,uniform,,,,,,0.6825722560150042,-2.601389827389496
KNeighborsClassifier(),,,11.0,1.0,distance,,,,,,0.4354613201173275,-2.6236506687164427
KNeighborsClassifier(),,,11.0,1.0,uniform,,,,,,0.4342078961727537,-2.6335991413594515
"SVC(probability=True, random_state=0)",,,,,,,0.01,,auto,rbf,0.0013769797076070285,-2.634209218403305
"SVC(probability=True, random_state=0)",,,,,,,0.001,,scale,sigmoid,0.0011118073387762991,-2.636632920076507
"SVC(probability=True, random_state=0)",,,,,,,0.001,,scale,rbf,0.0008209353326044737,-2.637971392806656
"SVC(probability=True, random_state=0)",,,,,,,0.001,,auto,rbf,0.0005218853708597199,-2.6400974756192577
KNeighborsClassifier(),,,11.0,2.0,distance,,,,,,0.5709079917752844,-2.6846468554287286
KNeighborsClassifier(),,,11.0,2.0,uniform,,,,,,0.5727103396660403,-2.6965907662995106
KNeighborsClassifier(),,,10.0,1.0,distance,,,,,,0.5167743773012635,-2.705621165939646
KNeighborsClassifier(),,,10.0,1.0,uniform,,,,,,0.515356792290723,-2.714535260017553
KNeighborsClassifier(),,,9.0,1.0,distance,,,,,,0.5549378757633148,-2.745358877556106
KNeighborsClassifier(),,,9.0,1.0,uniform,,,,,,0.5536130592261376,-2.7532635436484774
KNeighborsClassifier(),,,13.0,4.0,distance,,,,,,0.68167239181392,-2.7768262818022245
KNeighborsClassifier(),,,13.0,4.0,uniform,,,,,,0.6837622008679476,-2.7946662335676944
KNeighborsClassifier(),,,11.0,3.0,distance,,,,,,0.5916490244512452,-2.8016940641742294
KNeighborsClassifier(),,,10.0,2.0,distance,,,,,,0.46585487305308,-2.812009190820219
KNeighborsClassifier(),,,11.0,3.0,uniform,,,,,,0.5923382643659629,-2.8160414683037462
KNeighborsClassifier(),,,10.0,2.0,uniform,,,,,,0.466458085884486,-2.822762749164202
KNeighborsClassifier(),,,9.0,2.0,distance,,,,,,0.5251267871454056,-2.898340164860733
KNeighborsClassifier(),,,9.0,2.0,uniform,,,,,,0.5249977149001591,-2.9075657082418296
KNeighborsClassifier(),,,10.0,3.0,distance,,,,,,0.5519876233302837,-2.933202314956452
GaussianNB(),,,,,,,,,,,0.9049602397358133,-2.94181949703642
KNeighborsClassifier(),,,10.0,3.0,uniform,,,,,,0.5524164103130224,-2.9457437032388234
KNeighborsClassifier(),,,11.0,4.0,distance,,,,,,0.7163931188362289,-2.9494953295838844
KNeighborsClassifier(),,,11.0,4.0,uniform,,,,,,0.7171254662580006,-2.964410202974799
KNeighborsClassifier(),,,7.0,1.0,distance,,,,,,0.4794041213709772,-3.0490314985968543
KNeighborsClassifier(),,,7.0,1.0,uniform,,,,,,0.477021709376449,-3.0549969933910126
KNeighborsClassifier(),,,10.0,4.0,distance,,,,,,0.6364775654217075,-3.0801204175635992
KNeighborsClassifier(),,,10.0,4.0,uniform,,,,,,0.6365281357041652,-3.093554227559122
KNeighborsClassifier(),,,7.0,2.0,distance,,,,,,0.42093266814394076,-3.1990937832208846
KNeighborsClassifier(),,,7.0,2.0,uniform,,,,,,0.41963784260729486,-3.2068462744804904
KNeighborsClassifier(),,,9.0,3.0,distance,,,,,,0.621189612205158,-3.24317781840233
KNeighborsClassifier(),,,9.0,3.0,uniform,,,,,,0.6212532889521409,-3.255013524757653
KNeighborsClassifier(),,,9.0,4.0,distance,,,,,,0.553108651366089,-3.2984500450905045
KNeighborsClassifier(),,,9.0,4.0,uniform,,,,,,0.5528857333091101,-3.310851810677658
KNeighborsClassifier(),,,5.0,1.0,distance,,,,,,0.742503733280224,-3.5787448050310373
KNeighborsClassifier(),,,5.0,1.0,uniform,,,,,,0.741761290590125,-3.5828173830732375
KNeighborsClassifier(),,,7.0,3.0,distance,,,,,,0.46173636590672484,-3.5933754090769496
KNeighborsClassifier(),,,7.0,3.0,uniform,,,,,,0.4598386959423204,-3.6043990435503117
KNeighborsClassifier(),,,7.0,4.0,distance,,,,,,0.5802780405951126,-3.6450404592274497
KNeighborsClassifier(),,,7.0,4.0,uniform,,,,,,0.5798215460015227,-3.6572808424893792
KNeighborsClassifier(),,,5.0,2.0,distance,,,,,,0.5158278040254884,-3.679622092336275
KNeighborsClassifier(),,,5.0,2.0,uniform,,,,,,0.516265519413404,-3.6855082674112536
KNeighborsClassifier(),,,5.0,3.0,distance,,,,,,0.5652942438363153,-3.9760729561912713
KNeighborsClassifier(),,,5.0,4.0,distance,,,,,,0.626289404054243,-3.980542238871898
KNeighborsClassifier(),,,5.0,3.0,uniform,,,,,,0.5646744608364882,-3.983507013082703
KNeighborsClassifier(),,,5.0,4.0,uniform,,,,,,0.6265356437285401,-3.9883712276600507
KNeighborsClassifier(),,,3.0,2.0,distance,,,,,,0.6386824829598939,-4.0656430550882074
KNeighborsClassifier(),,,3.0,2.0,uniform,,,,,,0.6386740002725292,-4.067908392502344
KNeighborsClassifier(),,,3.0,1.0,distance,,,,,,0.768903195736325,-4.111053002768708
KNeighborsClassifier(),,,3.0,1.0,uniform,,,,,,0.7686259395758654,-4.113496231299125
KNeighborsClassifier(),,,3.0,3.0,distance,,,,,,0.49513861981205304,-4.314462917900462
KNeighborsClassifier(),,,3.0,3.0,uniform,,,,,,0.4949443152824478,-4.317907292877221
KNeighborsClassifier(),,,3.0,4.0,distance,,,,,,0.624939634517363,-4.409829391916813
KNeighborsClassifier(),,,3.0,4.0,uniform,,,,,,0.6251798896187656,-4.413456656152279
KNeighborsClassifier(),,,1.0,3.0,distance,,,,,,0.6788480557706291,-5.24421805926224
KNeighborsClassifier(),,,1.0,3.0,uniform,,,,,,0.6788480557706291,-5.24421805926224
KNeighborsClassifier(),,,1.0,2.0,distance,,,,,,0.7704223931164997,-5.292524040234142
KNeighborsClassifier(),,,1.0,2.0,uniform,,,,,,0.7704223931164997,-5.292524040234142
KNeighborsClassifier(),,,1.0,4.0,distance,,,,,,0.7403361101088578,-5.484406131316979
KNeighborsClassifier(),,,1.0,4.0,uniform,,,,,,0.7403361101088578,-5.484406131316979
KNeighborsClassifier(),,,1.0,1.0,distance,,,,,,1.3251006586292737,-5.580347176858398
KNeighborsClassifier(),,,1.0,1.0,uniform,,,,,,1.3251006586292737,-5.580347176858398
DecisionTreeClassifier(random_state=0),entropy,best,,,,,,,,,0.7314638192639052,-9.091252710552407
DecisionTreeClassifier(random_state=0),gini,best,,,,,,,,,1.4828129060117237,-10.243216173451817
DecisionTreeClassifier(random_state=0),gini,random,,,,,,,,,0.7165790783911468,-10.389140490971107
DecisionTreeClassifier(random_state=0),entropy,random,,,,,,,,,1.302715719656652,-10.3894759491723
